#                                                                                            --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                     accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                             ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
HWI-ST185:476:D28N0ACXX:7:2315:7912:26142_1_93_+  -          DoxA                 PF07680.9    0.00026   26.7   0.0   0.00026   26.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:17394:15669_1_93_+ -          DoxD                 PF04173.11   5.1e-06   32.3   0.2   5.2e-06   32.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:12687:51653_1_93_+ -          DoxD                 PF04173.11     2e-05   30.3   2.8   2.1e-05   30.3   2.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:10020:4963_1_93_-  -          DoxD                 PF04173.11   3.8e-05   29.5   0.5   3.9e-05   29.4   0.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4794:63500_1_93_+  -          DoxD                 PF04173.11   0.00061   25.5   6.6   0.00062   25.5   6.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:20028:70936_1_93_+ -          DrsE                 PF02635.13    0.0011   25.0   0.2    0.0011   25.0   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:12177:49864_1_93_- -          DrsE                 PF02635.13     0.015   21.4   0.0     0.015   21.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:8341:71907_1_93_+  -          DsrC                 PF04358.11   9.2e-05   28.6   0.2   9.6e-05   28.6   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:5974:29117_1_93_-  -          DsrC                 PF04358.11   0.00028   27.0   0.0   0.00029   27.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18976:73040_1_93_- -          DsrC                 PF04358.11   0.00068   25.8   0.1   0.00068   25.8   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:13347:5130_1_93_+  -          DsrC                 PF04358.11   0.00095   25.4   0.0   0.00096   25.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:6601:4800_1_93_+   -          DsrC                 PF04358.11     0.001   25.3   0.0     0.001   25.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4521:57113_1_93_-  -          DsrC                 PF04358.11    0.0012   25.1   0.0    0.0012   25.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:9068:50337_1_93_-  -          ECH_1                PF00378.18   5.7e-10   44.8   0.7     6e-10   44.7   0.7   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:9701:74790_1_93_-  -          ECH_1                PF00378.18   8.7e-10   44.2   0.6   9.1e-10   44.1   0.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:1922:44895_1_93_+  -          ECH_1                PF00378.18     2e-09   43.0   1.4   2.1e-09   43.0   1.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:1824:3055_1_93_+   -          ECH_1                PF00378.18   6.8e-09   41.3   0.4   7.1e-09   41.2   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7491:91972_1_93_+  -          ECH_1                PF00378.18   1.1e-07   37.3   0.5   1.1e-07   37.3   0.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:3654:44611_1_93_-  -          ECH_1                PF00378.18   1.6e-07   36.8   0.3   1.6e-07   36.8   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:16977:25867_1_93_- -          ECH_1                PF00378.18   2.9e-07   35.9   0.3   2.9e-07   35.9   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:4925:76035_1_93_+  -          ECH_1                PF00378.18   4.2e-07   35.4   0.3   4.3e-07   35.4   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:12380:8723_1_93_+  -          ECH_1                PF00378.18   4.8e-07   35.2   0.1     5e-07   35.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:17774:82914_1_93_- -          ECH_1                PF00378.18   5.1e-07   35.1   0.1   5.2e-07   35.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:18205:1999_1_93_-  -          ECH_1                PF00378.18   6.1e-07   34.9   0.0   6.3e-07   34.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:9723:70354_1_93_-  -          ECH_1                PF00378.18   1.2e-06   33.9   0.2   1.3e-06   33.8   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:5546:83415_1_92_+  -          ECH_1                PF00378.18   1.8e-06   33.3   0.4   1.8e-06   33.3   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:15801:41755_1_93_+ -          ECH_1                PF00378.18   2.5e-06   32.8   0.0   2.6e-06   32.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:11906:90136_1_93_- -          ECH_1                PF00378.18     3e-06   32.6   0.2   3.3e-06   32.5   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:4830:24548_1_93_+  -          ECH_1                PF00378.18   3.1e-06   32.5   0.2   3.2e-06   32.5   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:16008:70332_1_93_- -          ECH_1                PF00378.18   3.1e-06   32.5   0.5   3.3e-06   32.5   0.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:7544:32273_1_93_+  -          ECH_1                PF00378.18   4.8e-06   31.9   0.1     5e-06   31.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:11769:65506_1_93_+ -          ECH_1                PF00378.18   5.4e-06   31.7   0.1   5.5e-06   31.7   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:6520:47363_1_93_-  -          ECH_1                PF00378.18   6.6e-06   31.5   0.3   6.9e-06   31.4   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:17370:50675_1_93_- -          ECH_1                PF00378.18   7.4e-06   31.3   0.1   7.4e-06   31.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:3635:97660_1_93_+  -          ECH_1                PF00378.18   7.9e-06   31.2   0.0   7.9e-06   31.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:8266:35859_1_93_+  -          ECH_1                PF00378.18   8.4e-06   31.1   0.1   8.6e-06   31.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:9815:26270_1_93_-  -          ECH_1                PF00378.18   9.4e-06   31.0   0.1   9.7e-06   30.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:10338:66936_1_93_+ -          ECH_1                PF00378.18   1.2e-05   30.6   0.0   1.2e-05   30.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:6373:28347_1_93_+  -          ECH_1                PF00378.18   1.2e-05   30.6   0.3   1.3e-05   30.5   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:3631:78106_1_93_-  -          ECH_1                PF00378.18   1.4e-05   30.4   0.1   1.5e-05   30.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:17554:43787_1_93_+ -          ECH_1                PF00378.18   2.3e-05   29.7   0.0   2.3e-05   29.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:6854:93381_1_93_-  -          ECH_1                PF00378.18   2.3e-05   29.7   0.1   2.4e-05   29.6   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:18269:9173_1_91_-  -          ECH_1                PF00378.18   3.5e-05   29.1   0.0   3.5e-05   29.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:14098:47976_1_93_+ -          ECH_1                PF00378.18   3.6e-05   29.1   0.0   3.6e-05   29.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:11325:87702_1_93_- -          ECH_1                PF00378.18   3.6e-05   29.1   0.0   3.7e-05   29.0   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15521:24953_1_93_+ -          ECH_1                PF00378.18     4e-05   28.9   0.3     4e-05   28.9   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:2507:86792_1_93_-  -          ECH_1                PF00378.18     4e-05   28.9   0.2   4.1e-05   28.9   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7330:15880_1_93_-  -          ECH_1                PF00378.18   5.1e-05   28.6   1.8   5.2e-05   28.5   1.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:17576:6931_1_93_-  -          ECH_1                PF00378.18   5.6e-05   28.4   0.0   5.6e-05   28.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:15665:79543_1_93_- -          ECH_1                PF00378.18   5.9e-05   28.4   0.2     6e-05   28.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4092:8469_1_93_+   -          ECH_1                PF00378.18   5.9e-05   28.4   1.5   6.1e-05   28.3   1.5   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:13180:45381_1_82_- -          ECH_1                PF00378.18   6.1e-05   28.3   0.1   6.1e-05   28.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:1945:80544_1_93_-  -          ECH_1                PF00378.18   6.1e-05   28.3   0.2   6.2e-05   28.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:3796:77459_11_93_+ -          ECH_1                PF00378.18   6.3e-05   28.3   0.1   6.4e-05   28.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:8216:73018_1_93_+  -          ECH_1                PF00378.18   6.7e-05   28.2   0.3   6.9e-05   28.1   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15147:4663_1_93_-  -          ECH_1                PF00378.18   6.7e-05   28.2   0.0     7e-05   28.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:19664:26440_1_93_+ -          ECH_1                PF00378.18   6.8e-05   28.1   0.1   6.8e-05   28.1   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:8606:61493_1_93_-  -          ECH_1                PF00378.18   6.9e-05   28.1   0.6     7e-05   28.1   0.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:11816:32181_1_90_+ -          ECH_1                PF00378.18   7.8e-05   28.0   0.1   7.9e-05   27.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:8999:26426_1_93_+  -          ECH_1                PF00378.18   8.4e-05   27.9   0.3   8.4e-05   27.9   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:17924:67638_1_93_- -          ECH_1                PF00378.18   8.5e-05   27.8   0.0   8.9e-05   27.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:17735:32603_1_93_- -          ECH_1                PF00378.18   8.6e-05   27.8   0.3   8.8e-05   27.8   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:12022:98588_1_93_- -          ECH_1                PF00378.18   8.8e-05   27.8   0.1     9e-05   27.8   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:8180:32828_1_93_-  -          ECH_1                PF00378.18   9.7e-05   27.6   0.0   9.7e-05   27.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:13241:96848_1_93_+ -          ECH_1                PF00378.18    0.0001   27.6   0.0    0.0001   27.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:2365:68057_1_93_-  -          ECH_1                PF00378.18    0.0001   27.6   0.0    0.0001   27.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:11051:44954_1_93_+ -          ECH_1                PF00378.18    0.0001   27.5   0.1    0.0001   27.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:10209:39774_1_93_+ -          ECH_1                PF00378.18   0.00011   27.5   0.2   0.00011   27.5   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:2695:87058_1_93_-  -          ECH_1                PF00378.18   0.00011   27.5   0.1   0.00011   27.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18853:89750_1_93_+ -          ECH_1                PF00378.18   0.00012   27.3   0.0   0.00012   27.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:13950:17271_1_93_- -          ECH_1                PF00378.18   0.00012   27.3   0.0   0.00013   27.3   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:6158:68100_1_93_+  -          ECH_1                PF00378.18   0.00014   27.2   0.0   0.00014   27.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:20179:58690_1_93_- -          ECH_1                PF00378.18   0.00015   27.0   0.7   0.00015   27.0   0.7   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:20769:89734_1_93_+ -          ECH_1                PF00378.18   0.00015   27.0   0.1   0.00016   27.0   0.1   1.0   1   0   0   1   1   0   0 -
HWI-ST185:476:D28N0ACXX:7:2316:13325:54950_1_93_-  -          Epimerase            PF01370.19   1.1e-07   37.4   0.1   1.1e-07   37.4   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:16675:20498_1_93_+  -          Epimerase            PF01370.19   1.8e-06   33.5   0.0   1.8e-06   33.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:14634:49625_1_93_-  -          Epimerase            PF01370.19   2.8e-06   32.8   0.4   2.9e-06   32.8   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:13404:61200_1_93_+  -          Epimerase            PF01370.19   2.8e-06   32.8   0.4   2.8e-06   32.8   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7554:45837_1_93_-   -          Epimerase            PF01370.19   2.9e-06   32.8   0.0   2.9e-06   32.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:18431:75901_1_93_-  -          Epimerase            PF01370.19   3.9e-06   32.4   0.0   3.9e-06   32.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:10450:50680_1_93_+  -          Epimerase            PF01370.19   4.6e-06   32.1   0.4   4.6e-06   32.1   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:15370:74532_1_93_-  -          Epimerase            PF01370.19   5.6e-06   31.8   0.0   5.7e-06   31.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:14428:51967_1_93_-  -          Epimerase            PF01370.19   7.2e-06   31.5   0.1   7.3e-06   31.5   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18821:56530_1_93_+  -          Epimerase            PF01370.19   7.4e-06   31.4   0.0   7.4e-06   31.4   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:4466:65839_1_93_+   -          Epimerase            PF01370.19   7.7e-06   31.4   0.2     8e-06   31.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:7199:79349_1_93_-   -          Epimerase            PF01370.19   9.4e-06   31.1   0.0   9.4e-06   31.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15177:38296_1_93_-  -          Epimerase            PF01370.19   1.1e-05   30.9   0.1   1.1e-05   30.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:8966:69185_1_93_-   -          Epimerase            PF01370.19   1.5e-05   30.5   0.2   1.6e-05   30.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:15071:45548_1_93_-  -          Epimerase            PF01370.19   1.8e-05   30.2   0.0   1.8e-05   30.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15281:57316_1_93_+  -          Epimerase            PF01370.19   1.9e-05   30.1   0.0   1.9e-05   30.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:17338:26862_1_93_-  -          Epimerase            PF01370.19   2.6e-05   29.7   0.0   2.6e-05   29.7   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:19366:17817_1_93_+  -          Epimerase            PF01370.19   2.8e-05   29.6   0.0   2.8e-05   29.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:7497:55891_1_93_-   -          Epimerase            PF01370.19     3e-05   29.5   0.1   3.1e-05   29.4   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:18718:48718_1_93_+  -          Epimerase            PF01370.19   3.7e-05   29.2   0.1   3.7e-05   29.2   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:11095:40685_1_93_-  -          Epimerase            PF01370.19   3.8e-05   29.1   0.0   3.8e-05   29.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:13879:56310_1_75_+  -          Epimerase            PF01370.19   5.5e-05   28.6   0.0   5.5e-05   28.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:14018:49563_1_93_+  -          Epimerase            PF01370.19   6.4e-05   28.4   1.1   6.7e-05   28.3   1.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:19481:100073_1_93_+ -          Epimerase            PF01370.19   7.7e-05   28.1   0.0   7.8e-05   28.1   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:14742:87948_1_93_+  -          Epimerase            PF01370.19   7.9e-05   28.1   0.2   8.1e-05   28.0   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:11584:41946_1_93_-  -          Epimerase            PF01370.19   8.3e-05   28.0   0.1   8.5e-05   28.0   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:20984:91427_1_93_+  -          Epimerase            PF01370.19   9.5e-05   27.8   0.2    0.0001   27.7   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:10510:16871_1_93_-  -          Epimerase            PF01370.19   9.7e-05   27.8   0.0   9.7e-05   27.8   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:10174:88001_1_93_+  -          Epimerase            PF01370.19   9.9e-05   27.8   0.1   9.9e-05   27.8   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:4328:64173_1_93_-   -          Epimerase            PF01370.19   0.00011   27.6   0.0   0.00011   27.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:12616:65424_1_93_-  -          Epimerase            PF01370.19   0.00012   27.5   0.8   0.00012   27.5   0.8   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:3900:73236_1_93_-   -          Epimerase            PF01370.19   0.00012   27.5   0.3   0.00012   27.5   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:14873:61085_1_93_+  -          Epimerase            PF01370.19   0.00013   27.4   0.2   0.00013   27.4   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:4175:30484_1_93_+   -          Epimerase            PF01370.19   0.00014   27.3   0.2   0.00014   27.3   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:2331:40804_1_93_-   -          Epimerase            PF01370.19   0.00015   27.2   0.0   0.00015   27.2   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:5295:57050_1_93_+   -          Epimerase            PF01370.19   0.00016   27.1   0.6   0.00016   27.0   0.6   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2315:15483:86790_1_93_-  -          Epimerase            PF01370.19   0.00017   27.0   0.1   0.00018   26.9   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:17225:84089_1_93_-  -          Epimerase            PF01370.19   0.00017   27.0   0.3   0.00017   27.0   0.3   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:13486:53098_1_93_+  -          Epimerase            PF01370.19   0.00018   26.9   0.0   0.00018   26.9   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:14028:35680_1_93_-  -          Epimerase            PF01370.19    0.0002   26.8   0.2    0.0002   26.8   0.2   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:14582:83740_1_93_-  -          Epimerase            PF01370.19   0.00022   26.6   0.4   0.00022   26.6   0.4   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:5413:91500_1_93_-   -          Epimerase            PF01370.19   0.00022   26.6   0.0   0.00022   26.6   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2314:11514:87199_1_93_-  -          Epimerase            PF01370.19   0.00024   26.5   0.0   0.00024   26.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:16879:87129_1_93_+  -          Epimerase            PF01370.19   0.00024   26.5   0.0   0.00024   26.5   0.0   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2313:17164:70839_1_93_+  -          Epimerase            PF01370.19   0.00026   26.4   0.1   0.00027   26.3   0.1   1.0   1   0   0   1   1   1   1 -
HWI-ST185:476:D28N0ACXX:7:2316:15090:46583_1_93_-  -          Epimerase            PF01370.19   0.00027   26.3   0.1   0.00027   26.3   0.1   1.0   1   0   0   1   1   1   1 -
