GenomeID	Sp	Guild	MEBS_SS	Comp_mean	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	P24-26	P27	P28	P29
GCF_000270245.1	Microlunatus phosphovorus NM-1	NS	-0.558	70.5	44.4	40	100	52.9	60	40	66.7	100	100	60	37.9	0	100	100	64.3	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000328565.1	Mycobacterium sp. JS623	NS	-0.574	70.9	66.7	30	100	52.9	45	40	66.7	100	100	70	37.9	0	100	100	57.1	68.8	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000816025.1	Streptomyces sp. 769	NS	-0.578	70.4	55.6	50	100	52.9	45	35	66.7	100	100	65	34.5	0	100	100	57.1	43.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000967425.1	Rhizobium sp. NT-26	NS	-0.589	73.1	55.6	60	100	52.9	45	35	66.7	100	100	55	37.9	100	100	100	71.4	43.8	91.7	100	85.7	42.9	0	71.4	72.7	100	100	100	33.3
GCF_000302535.1	Acidovorax sp. KKS102	NS	-0.591	74.3	55.6	40	100	58.8	55	35	77.8	100	100	60	37.9	100	100	100	64.3	56.2	83.3	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000830005.1	Streptomyces vietnamensis	NS	-0.592	70.7	66.7	50	100	47.1	45	40	55.6	100	100	60	41.4	0	100	100	64.3	43.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000952035.1	Streptomyces lydicus A02	NS	-0.592	70.9	66.7	50	100	52.9	45	35	66.7	100	100	65	37.9	0	100	100	57.1	43.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000931445.1	Streptomyces cyaneogriseus subsp. noncyanogenus	NS	-0.595	70.6	55.6	50	100	52.9	55	35	66.7	100	100	65	37.9	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000452705.1	Pseudomonas syringae CC1557	NS	-0.621	73.7	44.4	30	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	71.4	81.8	100	100	100	33.3
GCF_000176855.2	Acidovorax avenae subsp. avenae ATCC 19860	NS	-0.626	74.3	44.4	40	100	58.8	55	40	77.8	100	100	65	37.9	100	100	100	64.3	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000027265.1	Erwinia pyrifoliae Ep1/96	NS	-0.642	67.2	55.6	40	100	47.1	50	35	55.6	100	100	65	41.4	0	66.7	100	64.3	37.5	75	85.7	85.7	71.4	0	57.1	81.8	100	100	100	33.3
GCF_000442435.1	Rhizobium etli bv. mimosae str. Mim1	NS	-0.663	74.1	55.6	40	100	52.9	45	40	66.7	100	100	60	37.9	100	100	100	71.4	50	100	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000008585.1	Mycobacterium tuberculosis CDC1551	NS	-0.681	69.4	55.6	40	100	52.9	55	35	66.7	100	80	60	37.9	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000250675.2	Nocardia brasiliensis ATCC 700358	NS	-0.683	70.6	44.4	40	100	58.8	55	40	77.8	100	100	65	37.9	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000166295.1	Marinobacter adhaerens HP15	NS	-0.686	71.6	55.6	30	100	52.9	55	30	77.8	100	100	65	44.8	0	100	100	57.1	81.2	83.3	100	85.7	71.4	0	71.4	81.8	100	100	100	33.3
GCF_000194745.1	Burkholderia gladioli BSR3	NS	-0.698	76.5	55.6	50	100	58.8	55	40	77.8	100	100	70	44.8	100	100	100	71.4	50	100	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_001278715.1	Acinetobacter sp. TTH0-4	NS	-0.699	67.9	33.3	10	100	47.1	50	30	55.6	100	100	60	34.5	0	100	100	57.1	50	83.3	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000988565.1	Myxococcus fulvus 124B02	NS	-0.71	69.7	44.4	50	100	47.1	60	40	55.6	100	100	65	37.9	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	71.4	81.8	100	100	100	33.3
GCF_000786695.1	Collimonas arenae	NS	-0.722	75.1	55.6	40	100	58.8	50	40	77.8	100	100	60	44.8	100	100	100	64.3	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000092385.1	Streptomyces bingchenggensis BCW-1	NS	-0.727	71.9	55.6	50	100	58.8	55	35	77.8	100	100	65	37.9	0	100	100	64.3	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000253255.1	Novosphingobium sp. PP1Y	NS	-0.737	69.7	44.4	40	100	58.8	50	35	77.8	100	100	55	34.5	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	85.7	72.7	100	100	100	33.3
GCF_000761155.1	Pseudomonas rhizosphaerae	NS	-0.748	73.8	44.4	30	100	52.9	50	35	66.7	100	100	70	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	71.4	81.8	100	100	100	33.3
GCF_001693675.1	Streptomyces clavuligerus	NS	-0.753	70.3	66.7	50	100	47.1	45	35	55.6	100	100	65	37.9	0	100	100	57.1	43.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_001597285.1	Pseudomonas alcaligenes	NS	-0.768	68.3	44.4	30	100	47.1	50	30	55.6	100	100	65	37.9	0	100	100	64.3	43.8	91.7	100	85.7	71.4	0	57.1	72.7	100	100	100	33.3
GCF_001484935.1	Acinetobacter johnsonii XBB1	NS	-0.77	69.3	44.4	10	100	47.1	50	30	55.6	100	100	60	37.9	0	100	100	57.1	75	83.3	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000416365.2	Mycobacterium sp. VKM Ac-1817D	NS	-0.777	70.5	44.4	40	100	58.8	55	35	77.8	100	100	70	34.5	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000007805.1	[Pseudomonas syringae] pv. tomato str. DC3000	NS	-0.779	74.1	44.4	30	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000012205.1	Pseudomonas savastanoi pv. phaseolicola 1448A	NS	-0.779	74.1	44.4	30	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000015325.1	Acidovorax citrulli AAC00-1	NS	-0.804	74	44.4	40	100	58.8	55	35	77.8	100	100	65	34.5	100	100	100	64.3	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000723165.1	Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	NS	-0.808	70.5	55.6	40	100	58.8	50	35	77.8	100	100	60	37.9	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000070465.1	Bordetella avium 197N	NS	-0.845	69.4	44.4	30	100	58.8	50	35	77.8	100	100	50	31	0	100	100	64.3	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000731295.1	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	NS	-0.852	73.6	55.6	40	100	58.8	45	40	66.7	100	100	55	37.9	100	100	100	71.4	43.8	100	100	85.7	42.9	0	85.7	72.7	100	100	100	33.3
GCF_000012245.1	Pseudomonas syringae pv. syringae B728a	NS	-0.905	74.5	44.4	40	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000517305.1	Pseudomonas cichorii JBC1	NS	-0.905	74.5	44.4	40	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_001647715.1	Pseudomonas antarctica	NS	-0.905	74.5	44.4	40	100	52.9	50	35	66.7	100	100	65	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000013325.1	Novosphingobium aromaticivorans DSM 12444	NS	-0.912	73.8	55.6	40	100	58.8	50	35	77.8	100	100	55	34.5	100	100	100	64.3	56.2	91.7	100	85.7	42.9	0	85.7	72.7	100	100	100	33.3
GCF_001534745.1	Pseudomonas monteilii	NS	-0.93	73.7	44.4	30	100	52.9	50	30	66.7	100	100	70	37.9	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	72.7	100	100	100	33.3
GCF_001406115.1	Streptomyces venezuelae	NS	-0.936	71	66.7	40	100	52.9	50	40	66.7	100	100	70	44.8	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000016365.1	Mycobacterium gilvum PYR-GCK	NS	-0.938	69.9	44.4	40	100	52.9	55	35	66.7	100	100	70	34.5	0	100	100	57.1	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000010605.1	Streptomyces griseus subsp. griseus NBRC 13350	NS	-0.948	71.2	66.7	50	100	52.9	50	40	66.7	100	100	65	44.8	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000261345.2	Streptomyces globisporus C-1027	NS	-0.948	71.2	66.7	50	100	52.9	50	40	66.7	100	100	65	44.8	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000336465.1	Pseudomonas poae RE*1-1-14	NS	-0.957	73.9	44.4	30	100	52.9	50	30	66.7	100	100	65	37.9	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000341465.2	Bordetella holmesii F627	NS	-0.958	69.9	44.4	30	100	58.8	50	35	77.8	100	100	65	31	0	100	100	64.3	62.5	91.7	100	85.7	42.9	0	71.4	81.8	100	100	100	33.3
GCF_000176115.2	Streptomyces pratensis ATCC 33331	NS	-0.965	71.5	66.7	50	100	58.8	50	35	77.8	100	100	65	41.4	0	100	100	57.1	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_001648175.1	Halotalea alkalilenta	NS	-0.97	72.1	44.4	40	100	47.1	50	35	55.6	100	100	65	41.4	100	100	100	64.3	43.8	83.3	85.7	71.4	71.4	0	85.7	72.7	100	100	100	33.3
GCF_001442785.1	Lysobacter capsici	NS	-0.977	67.2	44.4	30	100	47.1	50	40	66.7	100	100	65	37.9	0	66.7	100	57.1	50	91.7	100	85.7	42.9	0	57.1	81.8	100	100	100	33.3
GCF_000512205.2	Sphingomonas sanxanigenens DSM 19645 = NX02	NS	-0.981	73.4	44.4	30	100	58.8	50	35	77.8	100	80	60	44.8	100	100	100	71.4	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000165485.1	Stigmatella aurantiaca DW4/3-1	NS	-0.981	71.2	55.6	50	100	52.9	55	45	55.6	100	100	70	44.8	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000018445.1	Acinetobacter baumannii ACICU	NS	-0.989	67.6	33.3	20	100	47.1	50	30	55.6	100	100	65	31	0	100	100	57.1	43.8	83.3	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000577275.1	Rhizobium favelukesii	NS	-1.031	74.9	55.6	40	100	58.8	50	40	77.8	100	100	60	41.4	100	100	100	71.4	56.2	100	100	85.7	42.9	0	85.7	72.7	100	100	100	33.3
GCF_000012365.1	Burkholderia thailandensis E264	NS	-1.041	75.1	55.6	40	100	58.8	55	35	77.8	100	100	70	37.9	100	100	100	71.4	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000184745.1	Variovorax paradoxus EPS	NS	-1.061	75.1	44.4	40	100	58.8	50	40	77.8	100	100	70	41.4	100	100	100	71.4	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000959505.1	Burkholderia dolosa AU0158	NS	-1.075	74.4	44.4	40	100	58.8	55	35	77.8	100	100	70	34.5	100	100	100	71.4	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_001294575.1	Pseudomonas sp. L10.10	NS	-1.083	74.2	44.4	40	100	52.9	50	30	66.7	100	100	65	37.9	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000959245.1	Burkholderia ubonensis MSMB22	NS	-1.089	74.9	55.6	40	100	58.8	55	35	77.8	100	100	70	37.9	100	100	100	71.4	50	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000284035.1	Nocardia cyriacigeorgica GUH-2	NS	-1.097	70	44.4	50	100	47.1	55	40	66.7	100	100	70	37.9	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	71.4	81.8	100	100	100	33.3
GCF_000191145.1	Acinetobacter pittii PHEA-2	NS	-1.112	72.9	44.4	20	100	47.1	50	30	55.6	100	100	65	34.5	100	100	100	64.3	75	83.3	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000269985.1	Kitasatospora setae KM-6054	NS	-1.13	70.3	55.6	40	100	52.9	50	35	66.7	100	100	65	37.9	0	100	100	64.3	50	91.7	100	85.7	57.1	0	71.4	81.8	100	100	100	33.3
GCF_000011545.1	Burkholderia pseudomallei K96243	NS	-1.153	75	44.4	50	100	58.8	55	35	77.8	100	100	70	34.5	100	100	100	71.4	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000046845.1	Acinetobacter sp. ADP1	NS	-1.177	71.6	33.3	20	100	47.1	50	30	55.6	100	100	65	31	100	100	100	64.3	43.8	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000023345.1	Variovorax paradoxus S110	NS	-1.187	75.5	44.4	50	100	58.8	50	40	77.8	100	100	70	41.4	100	100	100	71.4	50	91.7	100	85.7	57.1	0	85.7	81.8	100	100	100	33.3
GCF_000009225.2	Pseudomonas fluorescens SBW25	NS	-1.224	74.9	55.6	40	100	52.9	50	30	66.7	100	100	70	41.4	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_000209655.1	Pusillimonas sp. T7-7	NS	-1.232	74.6	55.6	40	100	58.8	50	40	77.8	100	100	65	41.4	100	100	100	71.4	50	91.7	100	85.7	42.9	0	85.7	72.7	100	100	100	33.3
GCF_000092885.1	Burkholderia sp. CCGE1002	NS	-1.236	75.3	55.6	30	100	58.8	50	40	77.8	100	100	70	41.4	100	100	100	71.4	68.8	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000009805.1	Nocardia farcinica IFM 10152	NS	-1.319	70.3	55.6	40	100	47.1	55	35	66.7	100	100	70	34.5	0	100	100	57.1	56.2	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000213805.1	Pseudomonas fulva 12-X	NS	-1.32	73.3	44.4	30	100	47.1	50	30	55.6	100	100	65	37.9	100	100	100	71.4	43.8	91.7	100	85.7	71.4	0	85.7	81.8	100	100	100	33.3
GCF_001442805.1	Lysobacter gummosus	NS	-1.349	68.2	44.4	30	100	52.9	50	35	77.8	100	100	65	34.5	0	66.7	100	57.1	43.8	91.7	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000522545.2	Paraburkholderia caribensis MBA4	NS	-1.424	75.8	55.6	40	100	58.8	50	40	77.8	100	100	70	41.4	100	100	100	71.4	62.5	100	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000697965.2	Ensifer adhaerens	NS	-1.441	75.5	55.6	50	100	58.8	50	40	77.8	100	100	65	41.4	100	100	100	71.4	50	100	100	85.7	42.9	0	85.7	81.8	100	100	100	33.3
GCF_000025125.1	Candidatus Atelocyanobacterium thalassa isolate ALOHA	Sur	4.959	40.6	44.4	10	0	17.6	30	15	22.2	0	40	35	17.2	0	33.3	100	42.9	6.2	50	42.9	57.1	14.3	0	28.6	45.5	100	100	100	25
GCF_000829235.1	cyanobacterium endosymbiont of Epithemia turgida isolate EtSB Lake Yunoko	Sur	4.764	44.8	55.6	10	0	29.4	40	25	11.1	0	60	50	27.6	0	66.7	50	50	25	33.3	14.3	71.4	42.9	0	57.1	54.5	100	100	100	25
GCF_000196515.1	'Nostoc azollae' 0708	NS	3.029	58.2	55.6	30	0	41.2	45	25	33.3	100	100	70	31	0	100	100	50	31.2	58.3	57.1	71.4	42.9	0	57.1	63.6	100	100	100	25
GCF_000477435.1	Candidatus Symbiobacter mobilis CR	NS	2.667	45.8	33.3	30	100	29.4	40	25	44.4	0	80	35	24.1	0	33.3	0	50	25	25	0	85.7	28.6	0	42.9	72.7	100	100	100	25
GCF_000008525.1	Helicobacter pylori 26695	NS	2.599	45.2	33.3	40	0	29.4	35	25	55.6	100	40	30	24.1	0	33.3	100	35.7	18.8	25	28.6	42.9	14.3	0	28.6	45.5	100	100	100	25
GCF_000013245.1	Helicobacter pylori HPAG1	NS	2.599	45.2	33.3	40	0	29.4	35	25	55.6	100	40	30	24.1	0	33.3	100	35.7	18.8	25	28.6	42.9	14.3	0	28.6	45.5	100	100	100	25
GCF_000185245.1	Helicobacter pylori SouthAfrica7	NS	2.32	41.2	33.3	40	0	29.4	35	25	55.6	100	40	30	24.1	0	33.3	0	42.9	18.8	8.3	0	57.1	14.3	0	28.6	54.5	100	100	100	25
GCF_000219875.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1	NS	2.297	60	77.8	20	0	47.1	45	15	66.7	0	60	50	34.5	100	100	100	64.3	31.2	83.3	85.7	85.7	57.1	0	28.6	63.6	100	100	100	25
GCF_000237085.1	[Clostridium] clariflavum DSM 19732	NS	2.197	53.6	33.3	10	100	35.3	45	25	22.2	0	80	60	31	0	66.7	100	57.1	25	33.3	42.9	85.7	57.1	0	57.1	63.6	100	100	100	25
GCF_000008785.1	Helicobacter pylori J99	NS	2.142	40.9	33.3	40	0	29.4	35	20	55.6	100	40	30	20.7	0	33.3	0	42.9	18.8	8.3	0	57.1	14.3	0	28.6	54.5	100	100	100	25
GCF_000485905.1	Spiribacter sp. UAH-SP71	NS	2.116	60.2	66.7	30	100	47.1	45	30	55.6	100	80	60	34.5	0	33.3	100	57.1	31.2	50	42.9	85.7	42.9	0	57.1	72.7	100	100	100	25
GCF_000319575.2	Spiribacter salinus M19-40	NS	1.991	58.3	66.7	30	100	35.3	35	30	55.6	100	80	40	27.6	0	33.3	100	64.3	31.2	50	42.9	85.7	14.3	0	71.4	72.7	100	100	100	25
GCF_000144645.1	Thermosediminibacter oceani DSM 16646	NS	1.776	50.7	22.2	20	100	35.3	35	20	66.7	0	60	35	24.1	100	66.7	50	64.3	37.5	16.7	14.3	71.4	28.6	0	14.3	63.6	100	100	100	25
GCF_000023265.1	Acidimicrobium ferrooxidans DSM 10331	NS	1.702	55.4	55.6	30	0	41.2	50	35	66.7	0	100	30	31	0	66.7	100	50	43.8	83.3	85.7	71.4	28.6	0	57.1	54.5	100	100	100	25
GCF_000367205.1	Cutibacterium avidum 44067	NS	1.624	49.4	33.3	40	0	29.4	35	25	44.4	100	40	30	24.1	0	66.7	100	50	18.8	50	42.9	71.4	14.3	0	28.6	63.6	100	100	100	25
GCF_000019045.1	Anoxybacillus flavithermus WK1	NS	1.548	52.3	55.6	40	0	29.4	45	15	22.2	0	80	65	31	0	33.3	100	57.1	12.5	83.3	85.7	85.7	57.1	0	28.6	63.6	100	100	100	25
GCF_000007645.1	Staphylococcus epidermidis ATCC 12228	NS	1.491	58	55.6	20	0	35.3	50	25	44.4	0	100	65	34.5	0	100	100	57.1	50	75	85.7	85.7	57.1	0	42.9	72.7	100	100	100	25
GCF_000953635.1	Tatlockia micdadei	NS	1.462	59.2	33.3	50	100	41.2	35	35	44.4	100	80	45	20.7	0	33.3	100	57.1	25	75	85.7	85.7	14.3	0	57.1	72.7	100	100	100	25
GCF_001314995.1	Bacteroides ovatus	NS	1.302	62.4	33.3	30	100	29.4	40	30	22.2	100	80	50	24.1	100	66.7	100	64.3	25	75	85.7	85.7	28.6	0	42.9	72.7	100	100	100	25
GCF_000183135.1	Paludibacter propionicigenes WB4	NS	1.27	58.2	33.3	40	0	47.1	55	30	33.3	100	60	60	37.9	0	66.7	100	57.1	31.2	75	85.7	85.7	57.1	0	42.9	63.6	100	100	100	25
GCF_001021045.1	Corynebacterium testudinoris	NS	1.225	59.9	33.3	30	0	47.1	60	40	55.6	100	100	50	37.9	0	100	100	57.1	50	50	42.9	85.7	42.9	0	57.1	72.7	100	100	100	25
GCF_001278845.1	Actinomyces sp. oral taxon 414	NS	1.193	51.6	33.3	10	100	17.6	40	20	44.4	0	100	30	24.1	0	100	100	57.1	37.5	41.7	28.6	85.7	14.3	0	14.3	72.7	100	100	100	25
GCF_000008485.1	Legionella pneumophila subsp. pneumophila str. Philadelphia 1	NS	1.189	59.6	33.3	40	100	41.2	35	35	44.4	100	80	40	20.7	0	33.3	100	57.1	31.2	83.3	85.7	85.7	14.3	0	71.4	72.7	100	100	100	25
GCF_001590615.1	Legionella pneumophila subsp. pascullei	NS	1.189	59.6	33.3	40	100	41.2	35	35	44.4	100	80	40	20.7	0	33.3	100	57.1	31.2	83.3	85.7	85.7	14.3	0	71.4	72.7	100	100	100	25
GCF_000283575.1	Oscillibacter valericigenes Sjm18-20	NS	1.17	47.6	33.3	20	0	23.5	35	20	22.2	0	80	35	24.1	0	66.7	50	64.3	18.8	75	71.4	85.7	28.6	0	28.6	72.7	100	100	100	25
GCF_000091785.1	Legionella longbeachae NSW150	NS	1.136	62	33.3	30	100	41.2	35	35	44.4	100	100	40	20.7	0	100	100	57.1	37.5	83.3	85.7	85.7	14.3	0	57.1	72.7	100	100	100	25
GCF_001678905.1	Dermabacter vaginalis	NS	1.034	53.5	22.2	40	0	41.2	50	30	55.6	100	80	45	34.5	0	100	50	50	37.5	41.7	28.6	85.7	42.9	0	28.6	63.6	100	100	100	25
GCF_001499655.1	Protochlamydia naegleriophila	NS	0.987	52.8	33.3	30	0	35.3	35	30	55.6	100	80	45	17.2	0	66.7	100	35.7	43.8	50	42.9	71.4	14.3	0	57.1	63.6	100	100	100	25
GCF_001553935.1	Actinomyces oris	NS	0.964	60	44.4	20	50	47.1	55	35	66.7	100	100	55	37.9	0	66.7	100	57.1	43.8	50	42.9	85.7	42.9	0	42.9	72.7	100	100	100	25
GCF_000972765.1	Verrucomicrobia bacterium IMCC26134	NS	0.959	59.6	33.3	30	0	41.2	45	35	55.6	100	100	50	24.1	100	66.7	100	64.3	43.8	50	42.9	85.7	14.3	0	57.1	63.6	100	100	100	25
GCF_000024285.1	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	NS	0.891	62.7	77.8	20	50	35.3	40	15	55.6	0	100	50	34.5	100	100	100	71.4	31.2	83.3	85.7	85.7	57.1	0	28.6	72.7	100	100	100	25
GCF_000732945.1	Corynebacterium atypicum	NS	0.87	60.2	55.6	40	0	47.1	60	25	66.7	100	100	40	41.4	0	66.7	100	57.1	31.2	75	85.7	85.7	57.1	0	14.3	72.7	100	100	100	25
GCF_000550765.1	Komagataeibacter xylinus E25	NS	0.856	67.3	33.3	30	100	58.8	55	40	66.7	100	100	60	41.4	0	100	100	57.1	50	75	85.7	85.7	57.1	0	57.1	72.7	100	100	100	25
GCF_000196355.1	Nitrosospira multiformis ATCC 25196	NS	0.781	56	44.4	30	100	41.2	45	35	44.4	0	60	50	31	0	33.3	100	50	25	83.3	85.7	71.4	42.9	0	71.4	54.5	100	100	100	25
GCF_000227705.2	Thermobacillus composti KWC4	NS	0.676	62.5	77.8	50	100	29.4	45	25	33.3	0	100	60	34.5	100	66.7	100	50	37.5	58.3	71.4	71.4	57.1	0	57.1	63.6	100	100	100	25
GCF_000222485.1	Cyclobacterium marinum DSM 745	NS	0.636	71.9	55.6	30	100	58.8	55	40	66.7	100	100	55	48.3	100	100	100	71.4	56.2	75	85.7	85.7	57.1	0	57.1	63.6	100	100	100	25
GCF_000010125.1	Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	NS	0.589	56.7	66.7	20	0	35.3	45	25	44.4	0	100	65	27.6	0	100	100	57.1	43.8	75	85.7	85.7	42.9	0	28.6	72.7	100	100	100	25
GCF_000010185.1	Finegoldia magna ATCC 29328	NS	0.586	44.7	22.2	10	0	35.3	30	30	55.6	0	80	30	13.8	0	66.7	50	42.9	37.5	58.3	57.1	57.1	14.3	0	42.9	36.4	100	100	100	25
GCF_000060285.1	Listeria welshimeri serovar 6b str. SLCC5334	NS	0.568	47.1	22.2	20	0	29.4	25	25	44.4	0	80	45	13.8	0	66.7	100	57.1	31.2	50	42.9	85.7	0	0	28.6	72.7	100	100	100	25
GCF_000023405.1	Brachybacterium faecium DSM 4810	NS	0.546	65.7	33.3	40	100	52.9	60	35	66.7	100	100	50	37.9	0	100	100	57.1	43.8	75	85.7	85.7	42.9	0	42.9	72.7	100	100	100	25
GCF_001263175.1	Vulgatibacter incomptus	NS	0.533	61.2	44.4	50	100	23.5	45	30	33.3	100	100	35	31	0	66.7	100	57.1	37.5	75	85.7	85.7	28.6	0	57.1	63.6	100	100	100	25
GCF_001483385.1	Tenacibaculum dicentrarchi	NS	0.441	60.2	33.3	40	0	52.9	55	35	66.7	100	80	50	31	0	66.7	100	57.1	43.8	75	85.7	85.7	42.9	0	57.1	63.6	100	100	100	25
GCF_000010085.1	Sodalis glossinidius str. 'morsitans'	NS	0.418	63.1	33.3	10	100	35.3	50	25	33.3	100	100	65	34.5	100	66.7	100	64.3	31.2	41.7	28.6	85.7	71.4	0	57.1	72.7	100	100	100	25
GCF_001640865.1	Bacteroides dorei CL03T12C01	NS	0.394	62.5	33.3	30	100	29.4	40	30	33.3	100	60	50	27.6	100	66.7	100	64.3	31.2	75	85.7	85.7	28.6	0	42.9	72.7	100	100	100	25
GCF_000012825.1	Bacteroides vulgatus ATCC 8482	NS	0.339	61.5	33.3	30	100	29.4	40	25	33.3	100	40	50	24.1	100	66.7	100	64.3	31.2	75	85.7	85.7	28.6	0	42.9	72.7	100	100	100	25
GCF_000009925.1	Bacteroides fragilis YCH46	NS	0.319	60.5	33.3	60	100	29.4	40	30	33.3	100	80	50	27.6	0	66.7	100	57.1	31.2	75	85.7	85.7	28.6	0	42.9	72.7	100	100	100	25
GCF_000747525.1	Sphingobacterium sp. ML3W	NS	0.308	70	44.4	50	100	52.9	55	35	44.4	100	80	50	37.9	100	100	100	64.3	43.8	75	85.7	85.7	57.1	0	71.4	72.7	100	100	100	25
GCF_000253035.1	Parachlamydia acanthamoebae UV-7	NS	0.285	55	33.3	30	0	35.3	35	30	55.6	100	80	50	17.2	0	66.7	100	35.7	43.8	75	85.7	71.4	14.3	0	57.1	54.5	100	100	100	25
GCF_000023025.1	Teredinibacter turnerae T7901	NS	0.281	73.1	66.7	50	100	58.8	45	30	66.7	100	100	60	34.5	100	100	100	64.3	50	83.3	100	85.7	57.1	0	71.4	72.7	100	100	100	25
GCF_000226565.1	Glaciecola nitratireducens FR1064	NS	0.264	67.3	33.3	40	100	58.8	50	30	66.7	100	100	65	34.5	0	100	100	50	43.8	91.7	100	71.4	71.4	0	57.1	63.6	100	100	100	25
