ID 	Specie 	SS	Kigdom 	Phylum 	Class 	Order 	Family 	Genus 	Guild	Category
GCF_000706765.1	Bifidobacterium indicum LMG 11587 = DSM 20214	0.737	 Bacteria	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	0	NS	NS
GCF_000709555.1	endosymbiont of Llaveia axin axin	0.965	 Bacteria	 Bacteroidetes	 Flavobacteriia	0	0	0	NS	NS
GCF_000723165.1	Janthinobacterium agaricidamnosum NBRC 102515 = DSM 9628	-0.808	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Janthinobacterium	NS	NS
GCF_000723465.1	Ruminococcus bicirculans	2.281	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Ruminococcaceae	 Ruminococcus	NS	NS
GCF_000723505.1	Mucinivorans hirudinis	1.408	 Bacteria	 Bacteroidetes	 Bacteroidia	 Bacteroidales	 Rikenellaceae	 Mucinivorans	NS	NS
GCF_000724485.1	Bacillus methanolicus MGA3	1.466	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000724505.1	Enterobacter cloacae ECNIH2	1.866	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Enterobacter,	NS	NS
GCF_000724605.1	Actinotignum schaalii	-1.642	 Bacteria	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinotignum	0	NS	NS
GCF_000724625.1	Fimbriimonas ginsengisoli Gsoil 348	-0.748	 Bacteria	 Armatimonadetes	 Fimbriimonadia	 Fimbriimonadales	 Fimbriimonadaceae	 Fimbriimonas	NS	NS
GCF_000724775.3	Lysinibacillus fusiformis	1.289	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Lysinibacillus	NS	NS
GCF_000725285.1	Virgibacillus sp. SK37	0.452	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Virgibacillus	NS	NS
GCF_000725345.1	Pelosinus sp. UFO1	3.706	 Bacteria	 Firmicutes	 Negativicutes	 Selenomonadales	 Veillonellaceae	 Pelosinus	NS	NS
GCF_000725365.1	Terribacillus aidingensis	-2.863	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Terribacillus	NS	NS
GCF_000725385.1	Dyella japonica A8	1.478	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Dyella	NS	NS
GCF_000725405.1	Dermacoccus nishinomiyaensis	-0.032	 Bacteria	 Actinobacteria	 Micrococcales	 Dermacoccaceae	 Dermacoccus	0	NS	NS
GCF_000730245.1	endosymbiont of Acanthamoeba sp. UWC8	0.191	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Holosporaceae	0	NS	NS
GCF_000730385.1	Alteromonas australica	0.6	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Alteromonas	NS	NS
GCF_000730425.1	Pseudomonas fluorescens	0.318	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000731295.1	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	-0.852	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium/Agrobacterium group	NS	NS
GCF_000732905.1	Weissella ceti	-1.622	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Leuconostocaceae	 Weissella	NS	NS
GCF_000732945.1	Corynebacterium atypicum	0.87	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000734895.2	Calothrix sp. 336/3	3.648	 Bacteria	 Cyanobacteria	 Nostocales	 Rivulariaceae	 Calothrix	0	NS	NS
GCF_000734975.2	Halomonas sp. KO116	1.674	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae	 Halomonas	NS	NS
GCF_000737325.1	Sandaracinus amylolyticus	-0.973	 Bacteria	 Proteobacteria	 Deltaproteobacteria	 Myxococcales	 Sorangiineae	 Sandaracinaceae	NS	NS
GCF_000737515.1	Hymenobacter sp. APR13	-0.885	 Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Cytophagaceae	 Hymenobacter	NS	NS
GCF_000737535.1	Synechococcus sp. KORDI-100	2.524	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Synechococcus	0	NS	NS
GCF_000737575.1	Synechococcus sp. KORDI-49	2.086	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Synechococcus	0	NS	NS
GCF_000737595.1	Synechococcus sp. KORDI-52	2.425	 Bacteria	 Cyanobacteria	 Oscillatoriophycideae	 Chroococcales	 Synechococcus	0	NS	NS
GCF_000738435.1	Planktomarina temperata RCA23	3.081	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Planktomarina	NS	NS
GCF_000739085.1	Amycolatopsis methanolica 239	0.305	 Bacteria	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Amycolatopsis	0	NS	NS
GCF_000739105.1	Streptomyces lividans TK24	-0.208	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000739375.1	Comamonas testosteroni TK102	1.328	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	 Comamonas	NS	NS
GCF_000739435.1	Actinobacillus suis ATCC 33415	2.276	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pasteurellales	 Pasteurellaceae	 Actinobacillus	NS	NS
GCF_000739455.1	Corynebacterium imitans	-0.261	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000742835.1	Candidatus Paracaedibacter acanthamoebae	-0.863	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Candidatus Paracaedibacteraceae	 Candidatus Paracaedibacter	NS	NS
GCF_000742855.1	Bacillus mycoides	2.735	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus,	NS	NS
GCF_000743945.1	Basilea psittacipulmonis DSM 24701	1.426	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Basilea	NS	NS
GCF_000746525.1	Pseudomonas alkylphenolia	0.737	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000746585.1	Rickettsiales bacterium Ac37b	-0.071	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	0	0	NS	NS
GCF_000747315.1	Corynebacterium ureicelerivorans	-1.926	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000747345.1	Bacillus sp. X1(2014)	3.143	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000747525.1	Sphingobacterium sp. ML3W	0.308	 Bacteria	 Bacteroidetes	 Sphingobacteriia	 Sphingobacteriales	 Sphingobacteriaceae	 Sphingobacterium	NS	NS
GCF_000754265.1	Candidatus Baumannia cicadellinicola	3.155	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Candidatus Baumannia	0	0	NS	NS
GCF_000755145.1	Treponema putidum	0.225	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000755185.1	Corynebacterium sp. ATCC 6931	-1.046	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000755585.2	Arthrobacter sp. A3	-2.177	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	0	NS	NS
GCF_000755705.1	Candidatus Izimaplasma sp. HR1	0.603	 Bacteria	 Tenericutes	 Mollicutes	0	0	0	NS	NS
GCF_000755725.1	Burkholderia cenocepacia	-0.1	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia,	NS	NS
GCF_000755985.1	Burkholderia oklahomensis	-0.212	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	NS	NS
GCF_000756615.1	Paenibacillus durus	4.444	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000756715.1	Jeotgalicoccus saudimassiliensis	-1.095	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Jeotgalicoccus	0	NS	NS
GCF_000756775.1	Pseudomonas saudiphocaensis	-0.316	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000757785.1	Pluralibacter gergoviae	1.939	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Pluralibacter	NS	NS
GCF_000757825.1	Cedecea neteri	1.544	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Cedecea	NS	NS
GCF_000757845.1	Prochlorococcus sp. MIT 0604	2.791	 Bacteria	 Cyanobacteria	 Prochlorales	 Prochlorococcaceae	 Prochlorococcus	0	NS	NS
GCF_000757865.1	Prochlorococcus sp. MIT 0801	2.932	 Bacteria	 Cyanobacteria	 Prochlorales	 Prochlorococcaceae	 Prochlorococcus	0	NS	NS
GCF_000758265.1	Achromobacter xylosoxidans C54	0.465	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Alcaligenaceae	 Achromobacter	NS	NS
GCF_000758525.1	Paenibacillus sp. FSL H7-0357	2.932	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758545.1	Paenibacillus sp. FSL H7-0737	1.891	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758565.1	Paenibacillus sp. FSL P4-0081	2.338	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758625.1	Paenibacillus sp. FSL R7-0273	2.932	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758645.1	Paenibacillus sp. FSL R7-0331	3.861	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758665.1	Paenibacillus borealis	0.868	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758685.1	Paenibacillus stellifer	3.776	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758705.1	Paenibacillus graminis	3.058	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000758725.1	Paenibacillus odorifer	3.709	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000759475.1	Pantoea rwandensis	0.018	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Pantoea	NS	NS
GCF_000759535.1	Pseudomonas cremoricolorata	-0.628	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000761135.1	Lactobacillus sp. wkB8	-1.417	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000761155.1	Pseudomonas rhizosphaerae	-0.748	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000761215.1	Streptomyces glaucescens	-1.518	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000763535.1	Vibrio coralliilyticus	0.662	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000764535.1	Sphingomonas taxi	-1.31	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingomonas	NS	NS
GCF_000764555.1	Francisella sp. FSC1006	2.838	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Francisellaceae	 Francisella	NS	NS
GCF_000767055.1	Corynebacterium doosanense CAU 212 = DSM 45436	0.119	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000767275.2	Fervidobacterium islandicum	1.138	 Bacteria	 Thermotogae	 Thermotogales	 Fervidobacteriaceae	 Fervidobacterium	0	NS	NS
GCF_000767465.1	Novosphingobium pentaromativorans US6-1	0.753	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Novosphingobium	NS	NS
GCF_000772045.1	Streptomyces sp. CCM_MD2014	0.428	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000772105.1	Vibrio tubiashii ATCC 19109	0.687	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000775995.1	Treponema sp. OMZ 838	0.183	 Bacteria	 Spirochaetes	 Spirochaetales	 Spirochaetaceae	 Treponema	0	NS	NS
GCF_000784875.1	Pantoea sp. PSNIH1	-0.425	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Pantoea	NS	NS
GCF_000784965.1	Pantoea sp. PSNIH2	0.186	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Pantoea	NS	NS
GCF_000785495.1	Pimelobacter simplex	0.332	 Bacteria	 Actinobacteria	 Propionibacteriales	 Nocardioidaceae	 Pimelobacter	0	NS	NS
GCF_000785535.1	Arthrobacter sp. PAMC 25486	-1.621	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	0	NS	NS
GCF_000785555.1	Planococcus sp. PAMC 21323	-0.613	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae	 Planococcus	NS	NS
GCF_000786695.1	Collimonas arenae	-0.722	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Oxalobacteraceae	 Collimonas	NS	NS
GCF_000788395.1	Pseudoalteromonas sp. OCN003	-1.047	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Pseudoalteromonadaceae	 Pseudoalteromonas	NS	NS
GCF_000789395.1	Clostridium baratii str. Sullivan	1.57	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	NS	NS
GCF_000800255.1	Pseudomonas parafulva	0.184	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000800295.1	Parvimonas micra	1.403	 Bacteria	 Firmicutes	 Tissierellia	 Tissierellales	 Peptoniphilaceae	 Parvimonas	NS	NS
GCF_000800395.1	Deinococcus swuensis	1.621	 Bacteria	 Deinococcus-Thermus	 Deinococci	 Deinococcales	 Deinococcaceae	 Deinococcus	NS	NS
GCF_000800455.1	Bifidobacterium kashiwanohense PV20-2	0.244	 Bacteria	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	0	NS	NS
GCF_000800475.2	Bifidobacterium pseudolongum PV8-2	0.147	 Bacteria	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	0	NS	NS
GCF_000800805.1	Candidatus Methanoplasma termitum	4.168	 Archaea	 Euryarchaeota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae	 Candidatus Methanoplasma	NS	NS
GCF_000800825.1	Bacillus sp. WP8	1.42	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000801275.2	Vibrio nigripulchritudo	-0.521	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Vibrio	NS	NS
GCF_000801315.1	Hymenobacter sp. DG25B	0.019	 Bacteria	 Bacteroidetes	 Cytophagia	 Cytophagales	 Hymenobacteraceae	 Hymenobacter	NS	NS
GCF_000803645.1	Sphingopyxis fribergensis	-0.828	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingopyxis	NS	NS
GCF_000807175.1	Clostridium pasteurianum DSM 525 = ATCC 6013	3.149	 Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae	 Clostridium	NS	NS
GCF_000807225.1	Myroides sp. A21	-0.337	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Myroides	NS	NS
GCF_000807275.1	Frischella perrara	3.519	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Orbales	 Orbaceae	 Frischella	NS	NS
GCF_000807415.2	Enterobacter cloacae complex sp. 35734	2.167	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Enterobacter,	NS	NS
GCF_000812185.1	Candidatus Nitrosopelagicus brevis	3.033	 Archaea	 Thaumarchaeota	 unclassified Thaumarchaeota	0	0	0	NS	NS
GCF_000812665.2	Halocynthiibacter arcticus	1.324	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Halocynthiibacter	NS	NS
GCF_000815025.1	Coxiella endosymbiont of Amblyomma americanum	1.872	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Legionellales	 Coxiellaceae	 Coxiella	NS	NS
GCF_000815065.1	Mycoplasma flocculare ATCC 27399	-0.873	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000815185.1	Xanthomonas sacchari	-1.721	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	 Xanthomonas	NS	NS
GCF_000815225.1	Allofrancisella guangzhouensis	0.06	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Thiotrichales	 Francisellaceae	 Francisella	NS	NS
GCF_000816025.1	Streptomyces sp. 769	-0.578	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000816085.1	Staphylococcus hyicus	0.696	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Staphylococcaceae	 Staphylococcus	NS	NS
GCF_000816845.1	Rhizobium gallicum bv. gallicum R602	0.777	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae	 Rhizobium/Agrobacterium group	NS	NS
GCF_000817975.1	Azotobacter chroococcum NCIMB 8003	2.355	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Azotobacter	NS	NS
GCF_000818015.1	Pseudomonas balearica DSM 6083	3.372	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000818035.1	Neisseria elongata subsp. glycolytica ATCC 29315	-0.316	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Neisseriales	 Neisseriaceae	 Neisseria	NS	NS
GCF_000818095.1	Jeotgalibacillus malaysiensis	-1.198	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae	 Jeotgalibacillus	NS	NS
GCF_000819445.1	Corynebacterium humireducens NBRC 106098 = DSM 45392	-3.052	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000819565.1	Celeribacter indicus	2.676	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae	 Celeribacter	NS	NS
GCF_000827005.1	Streptomyces albus	-0.496	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000828475.1	Methyloceanibacter caenitepidi	1.891	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Methyloceanibacter	0	NS	NS
GCF_000828515.1	Candidatus Ishikawaella capsulata Mpkobe	2.204	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Candidatus Ishikawaella	NS	NS
GCF_000828715.1	Winogradskyella sp. PG-2	-1.725	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Winogradskyella	NS	NS
GCF_000828815.1	Candidatus Tachikawaea gelatinosa	1.886	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Candidatus Tachikawaea	NS	NS
GCF_000828855.1	Mycoplasma canadense	-0.369	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000828895.1	Comamonadaceae bacterium A1	1.64	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	0	NS	NS
GCF_000828915.1	Comamonadaceae bacterium B1	3.252	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Comamonadaceae	0	NS	NS
GCF_000829055.1	Lactobacillus casei subsp. casei ATCC 393	-0.641	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000829195.1	Bacillus sp. OxB-1	2.207	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Bacillus	NS	NS
GCF_000829315.1	Wolbachia endosymbiont of Cimex lectularius	0.305	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 Anaplasmataceae	 Wolbachieae	NS	NS
GCF_000829375.1	Chryseobacterium sp. StRB126	-0.746	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Chryseobacterium	NS	NS
GCF_000829395.1	Lactobacillus hokkaidonensis JCM 18461	-2.666	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000829415.1	Pseudomonas sp. StFLB209	0.12	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000829965.1	Raoultella ornithinolytica	2.242	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Raoultella	NS	NS
GCF_000830005.1	Streptomyces vietnamensis	-0.592	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000830985.1	Marinobacter similis	0.854	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Marinobacter	NS	NS
GCF_000831005.1	Marinobacter salarius	-0.146	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Alteromonadales	 Alteromonadaceae	 Marinobacter	NS	NS
GCF_000831485.1	Streptococcus iniae	-2.368	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae	 Streptococcus	NS	NS
GCF_000831645.3	Lactobacillus heilongjiangensis	-2.041	 Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae	 Lactobacillus	NS	NS
GCF_000832305.1	Cupriavidus basilensis	0.742	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Cupriavidus	NS	NS
GCF_000833575.1	Corynebacterium singulare	-0.059	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000834215.1	Yersinia frederiksenii Y225	2.388	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Yersinia	NS	NS
GCF_000834255.1	Yersinia ruckeri	0.543	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Yersinia	NS	NS
GCF_000834395.1	Yersinia aldovae 670-83	1.551	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Yersinia	NS	NS
GCF_000834455.1	Yersinia rohdei	3.009	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Yersinia	NS	NS
GCF_000834515.1	Yersinia intermedia	2.761	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacteriales	 Enterobacteriaceae	 Yersinia	NS	NS
GCF_000835165.1	Corynebacterium marinum DSM 44953	-0.415	 Bacteria	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	0	NS	NS
GCF_000835205.1	Burkholderia glumae PG1	0.237	 Bacteria	 Proteobacteria	 Betaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Burkholderia	NS	NS
GCF_000875675.1	Rathayibacter toxicus	-2.634	 Bacteria	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Rathayibacter	0	NS	NS
GCF_000875755.1	Mycoplasma yeatsii GM274B	-0.82	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000931445.1	Streptomyces cyaneogriseus subsp. noncyanogenus	-0.595	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
GCF_000931465.1	Pseudomonas sp. MRSN12121	-0.493	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae	 Pseudomonas	NS	NS
GCF_000940805.1	Gynuella sunshinyii YC6258	-0.185	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Saccharospirillaceae	 Gynuella	NS	NS
GCF_000940995.1	Photobacterium gaetbulicola Gung47	2.354	 Bacteria	 Proteobacteria	 Gammaproteobacteria	 Vibrionales	 Vibrionaceae	 Photobacterium	NS	NS
GCF_000941055.1	Siansivirga zeaxanthinifaciens CC-SAMT-1	-0.398	 Bacteria	 Bacteroidetes	 Flavobacteriia	 Flavobacteriales	 Flavobacteriaceae	 Siansivirga	NS	NS
GCF_000941075.1	Mycoplasma dispar	-0.561	 Bacteria	 Tenericutes	 Mollicutes	 Mycoplasmataceae	 Mycoplasma	0	NS	NS
GCF_000943805.1	Sphingobium sp. YBL2	0.549	 Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae	 Sphingobium	NS	NS
GCF_000949425.1	Paenibacillus sp. IHBB 10380	0.329	 Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Paenibacillaceae	 Paenibacillus	NS	NS
GCF_000950575.1	Arthrobacter sp. IHBB 11108	-2.548	 Bacteria	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	0	NS	NS
GCF_000952035.1	Streptomyces lydicus A02	-0.592	 Bacteria	 Actinobacteria	 Streptomycetales	 Streptomycetaceae	 Streptomyces	0	NS	NS
